url,tipo,status,finalUrl,canonical,robots,title,metaDescription,h1
"https://ofitodo.com/producto/mesa-alta-modelo-oulu/",producto,200,"https://ofitodo.com/producto/mesa-alta-modelo-oulu/","https://ofitodo.com/producto/mesa-alta-modelo-oulu/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa alta cuadrada | Ofitodo","Mesa con cubierta de polipropileno y pintura epóxica electrostática. Base redonda de acero, disponible en colores blanco y negro. Variedad de alturas para adaptarse a tus necesidades.",""
"https://ofitodo.com/producto/mesa-alta-redonda-modelo-ohm-7168b-bt/",producto,200,"https://ofitodo.com/producto/mesa-alta-redonda-modelo-ohm-7168b-bt/","https://ofitodo.com/producto/mesa-alta-redonda-modelo-ohm-7168b-bt/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa redonda | Ofitodo","Mesa redonda alta con cubierta en polipropileno de alta resistencia y duración. Color blanco o blanco con negro. Ideal para restaurantes, bares o negocios.",""
"https://ofitodo.com/producto/mesa-baja-cuadrada-8080/",producto,200,"https://ofitodo.com/producto/mesa-baja-cuadrada-8080/","https://ofitodo.com/producto/mesa-baja-cuadrada-8080/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa cuadrada de restaurante | Ofitodo","Mesa baja cuadrada de restaurante que fusiona diseño moderno con funcionalidad impecable y versatilidad.",""
"https://ofitodo.com/producto/mesa-baja-cuadrada-ofitodo/",producto,200,"https://ofitodo.com/producto/mesa-baja-cuadrada-ofitodo/","https://ofitodo.com/producto/mesa-baja-cuadrada-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa baja cuadrada | Ofitodo","Estructura de aluminio anodizado con cubierta de polipropileno ergonómico, ideal para interiores y exteriores. Resistente a rayos UV y ambiente salino, con acabado en imitación ratán. Disponible en blanco, gris, negro y café. Soporta hasta 60 kg.",""
"https://ofitodo.com/producto/mesa-baja-rectangular-ofitodo/",producto,200,"https://ofitodo.com/producto/mesa-baja-rectangular-ofitodo/","https://ofitodo.com/producto/mesa-baja-rectangular-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa rectangular | Ofitodo","Mesa con estructura de aluminio anodizado y cubierta de polipropileno, ideal para interior y exterior. Resistente a rayos UV y ambiente salino, con acabado imitación rattán. Colores disponibles: blanco, gris, negro, café. Resistencia máxima: 60 kg.",""
"https://ofitodo.com/producto/mesa-baja-redonda-6060/",producto,200,"https://ofitodo.com/producto/mesa-baja-redonda-6060/","https://ofitodo.com/producto/mesa-baja-redonda-6060/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa baja redonda | Ofitodo","Mesa redonda baja de aluminio, ideal para restaurantes y negocios. La mesa perfecta para reuniones intimas y acogedoras.",""
"https://ofitodo.com/producto/mesa-comedor-circular/",producto,200,"https://ofitodo.com/producto/mesa-comedor-circular/","https://ofitodo.com/producto/mesa-comedor-circular/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa comedor circular | Ofitodo","Mesa de comedor circular Frank de 80 cm con diseño moderno, estructura de madera y cubierta de plástico. Ideal para espacios pequeños y desayunadores.",""
"https://ofitodo.com/producto/mesa-cuadrada-mediana-ofitodo/",producto,200,"https://ofitodo.com/producto/mesa-cuadrada-mediana-ofitodo/","https://ofitodo.com/producto/mesa-cuadrada-mediana-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa cuadrada mediana | Ofitodo","Mesa de aluminio con estructura anodizada y cubierta de polipropileno, ideal para uso interior y exterior. Resistente a rayos UV y ambiente salino, con acabado imitación rattán. Disponible en blanco, gris, negro y café. Soporta hasta 60 kg.",""
"https://ofitodo.com/producto/mesa-cuadrada-multiusos-ofitodo/",producto,200,"https://ofitodo.com/producto/mesa-cuadrada-multiusos-ofitodo/","https://ofitodo.com/producto/mesa-cuadrada-multiusos-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa cuadrada multiusos | Ofitodo","Estructura de aluminio duradero con cubierta de polipropileno resistente al sol y la intemperie. Acabado estilo rattán. Colores: blanco, gris, negro, café. Soporta hasta 280 kg.",""
"https://ofitodo.com/producto/mesa-de-conferencias-modelo-quadrio/",producto,200,"https://ofitodo.com/producto/mesa-de-conferencias-modelo-quadrio/","https://ofitodo.com/producto/mesa-de-conferencias-modelo-quadrio/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE CONFERENCIAS MODELO QUADRIO | Ofitodo","Elegante mesa de conferencias modelo Quadrio con capacidad de hasta 20 personas, cubierta en melamina extremadamente resistente a los arañazos, así como a la suciedad y al agua.",""
"https://ofitodo.com/producto/mesa-de-conferencias-modelo-triangel/",producto,200,"https://ofitodo.com/producto/mesa-de-conferencias-modelo-triangel/","https://ofitodo.com/producto/mesa-de-conferencias-modelo-triangel/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE CONFERENCIAS MODELO TRIANGEL | Ofitodo","Mesa de conferencias modelo Triangel con diseño elegante y moderno que ofrece un espacio adecuado para conferencias o reuniones para 6 a 9 personas.",""
"https://ofitodo.com/producto/mesa-de-exterior-modelo-code/",producto,200,"https://ofitodo.com/producto/mesa-de-exterior-modelo-code/","https://ofitodo.com/producto/mesa-de-exterior-modelo-code/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa para exterior | Ofitodo","Mesa fabricada de polipropileno perfecta para cualquier área al aire libre, su diseño contemporáneo y durabilidad es ideal para disfrutar con comodidad.",""
"https://ofitodo.com/producto/mesa-de-juntas-en-u-con-mesas-seccionadas/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-en-u-con-mesas-seccionadas/","https://ofitodo.com/producto/mesa-de-juntas-en-u-con-mesas-seccionadas/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS EN ""U"" CON MESAS SECCIONADAS | Ofitodo","Mesa de juntas en ""U"" con mesas seccionadas, con patas tipo patín con trabe pasacables bajo cubierta.",""
"https://ofitodo.com/producto/mesa-de-juntas-en-u-modelo-mjof-1014/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-en-u-modelo-mjof-1014/","https://ofitodo.com/producto/mesa-de-juntas-en-u-modelo-mjof-1014/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS EN ""U"" MODELO MJOF-1014 | Ofitodo","Mesa de juntas en ""U"" fabricada en melamina de la más alta calidad, creada con materiales duraderos y una superficie hermosa con un resultado excepcional. La superficie es extremadamente resistente a los arañazos, así como a la suciedad y al agua.",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-jade/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-jade/","https://ofitodo.com/producto/mesa-de-juntas-modelo-jade/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO JADE | Ofitodo","Mesa de juntas para 6 personas, posee un diseño sencillo pero elegante y moderno. ¡Dale un toque especial a tu espacio de reuniones! ",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1004/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1004/","https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1004/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO MJOF-1004 | Ofitodo","Mesa de juntas para 8 a 10 personas con forma de barco tiene una construcción sólida fabricada en melamina de 25 mm. Si desea que su sala de conferencias destaque, este es el producto perfecto de alta calidad para realzar el ambiente.",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1006/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1006/","https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1006/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO MJOF-1006 | Ofitodo","Mesa de juntas que proporciona una imagen vanguardista, capaz  de superar cualquier expectativa estética, además de resultar funcional y práctico.",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1007/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1007/","https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1007/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO MJOF-1007 | Ofitodo","Mesa de juntas con forma de barco, ideal para salas de reuniones y oficinas pequeñas. Está fabricada en melamina. La parte superior y los extremos tienen un grosor de 25 mm. ",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1008/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1008/","https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1008/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO MJOF-1008 | Ofitodo","Elegante mesa de juntas fabricado en melamina de una sola pieza, con capacidad para 8 a 10 personas. ¡Dale un toque especial a tu sala de reuniones!  ",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1009/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1009/","https://ofitodo.com/producto/mesa-de-juntas-modelo-mjof-1009/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO MJOF-1009 | Ofitodo","Mesa de juntas de melamina en una sola pieza, con diseño moderno ideal para espacios reducidos, luce elegante y vanguardista en tu espacio para reuniones. ",""
"https://ofitodo.com/producto/mesa-de-juntas-modelo-split/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-modelo-split/","https://ofitodo.com/producto/mesa-de-juntas-modelo-split/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE JUNTAS MODELO SPLIT | Ofitodo","La mesa de juntas Split ofrece un diseño inteligente que maximiza la organización y la comodidad durante las reuniones. Ya sea para reuniones formales o colaboraciones creativas, esta mesa se adapta a tus necesidades.",""
"https://ofitodo.com/producto/mesa-de-juntas-rectangular-de-cristal/",producto,200,"https://ofitodo.com/producto/mesa-de-juntas-rectangular-de-cristal/","https://ofitodo.com/producto/mesa-de-juntas-rectangular-de-cristal/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa de juntas de cristal | Ofitodo","Elegante mesa de juntas de cristal templado con estructura metálica, le da a tu sala de juntas un toque moderno y elegante.",""
"https://ofitodo.com/producto/mesa-de-reuniones-modelo-asia/",producto,200,"https://ofitodo.com/producto/mesa-de-reuniones-modelo-asia/","https://ofitodo.com/producto/mesa-de-reuniones-modelo-asia/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA DE REUNIONES MODELO ASIA | Ofitodo","Mesa de reuniones para 8 personas, fabricada en melamina de alta calidad, con diseño elegante, moderno y funcional que luce increíble en cualquier espacio.",""
"https://ofitodo.com/producto/mesa-de-trabajo-industrial-modelo-mti1003/",producto,200,"https://ofitodo.com/producto/mesa-de-trabajo-industrial-modelo-mti1003/","https://ofitodo.com/producto/mesa-de-trabajo-industrial-modelo-mti1003/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa de trabajo industrial | Ofitodo","Mesa de trabajo industrial resistente, fabricada en metal con sistema de conectividad. Dimensiones personalizadas o estándar disponibles.",""
"https://ofitodo.com/producto/mesa-modular-de-juntas-modelo-mjof-1000/",producto,200,"https://ofitodo.com/producto/mesa-modular-de-juntas-modelo-mjof-1000/","https://ofitodo.com/producto/mesa-modular-de-juntas-modelo-mjof-1000/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA MODULAR DE JUNTAS MODELO MJOF-1000 | Ofitodo","Elegante mesa modular de juntas con capacidad de de 12 a 14 personas compuesta por seis mesas con cubierta fabricada en melamina de 24 mm y Travesaños fijos con sistemas de abatimiento.",""
"https://ofitodo.com/producto/mesa-modular-de-juntas-modelo-mjof-1001/",producto,200,"https://ofitodo.com/producto/mesa-modular-de-juntas-modelo-mjof-1001/","https://ofitodo.com/producto/mesa-modular-de-juntas-modelo-mjof-1001/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESA MODULAR DE JUNTAS MODELO MJOF-1001 | Ofitodo","Mesa de juntas modular con capacidad de 12 a 14 personas compuesta por seis mesas con cubierta fabricada en melamina y estructura con patas importadas tipo panel con compartimientos de cables.",""
"https://ofitodo.com/producto/mesa-para-restaurante-ofitodo/",producto,200,"https://ofitodo.com/producto/mesa-para-restaurante-ofitodo/","https://ofitodo.com/producto/mesa-para-restaurante-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa para restaurante | Ofitodo","Mesa fabricada en termoplástico polimerizado de polipropileno de baja densidad, ideal para interiores y exteriores. Resistente a rayos UV, ambiente salino, cambios bruscos de temperatura y corrosión de ácidos alcalinos. Inocua y sin retener aromas. Disponible en blanco. gris, gris oscuro y verde agave",""
"https://ofitodo.com/producto/mesa-redonda-alta-6060/",producto,200,"https://ofitodo.com/producto/mesa-redonda-alta-6060/","https://ofitodo.com/producto/mesa-redonda-alta-6060/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa redonda alta | Ofitodo","Mesa redonda alta de aluminio ideal para restaurantes y negocios, fabricada con materiales de alta calidad, que garantiza durabilidad y resistencia.",""
"https://ofitodo.com/producto/mesa-redonda-alta-modelo-ohm-7168b-dt/",producto,200,"https://ofitodo.com/producto/mesa-redonda-alta-modelo-ohm-7168b-dt/","https://ofitodo.com/producto/mesa-redonda-alta-modelo-ohm-7168b-dt/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa alta redonda blanca | Ofitodo","Mesa alta redonda de polipropileno y base en forma redonda con pedestal de acero. Alta resistencia y duración. Ideal para tu negocio o cualquier ocasión.",""
"https://ofitodo.com/producto/mesa-redonda-alta-modelo-ohm-7168b-lt/",producto,200,"https://ofitodo.com/producto/mesa-redonda-alta-modelo-ohm-7168b-lt/","https://ofitodo.com/producto/mesa-redonda-alta-modelo-ohm-7168b-lt/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mesa redonda | Ofitodo","Mesa redonda alta con cubierta de polipropileno con pedestal de acero, ideal para restaurantes y negocios. Fabricada con materiales resistentes y duraderos.",""
"https://ofitodo.com/producto/mesas-de-juntas-modelo-mjof-1002/",producto,200,"https://ofitodo.com/producto/mesas-de-juntas-modelo-mjof-1002/","https://ofitodo.com/producto/mesas-de-juntas-modelo-mjof-1002/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MESAS DE JUNTAS MODELO MJOF-1002 | Ofitodo","Mesa de juntas ancha con capacidad de 6 a 8 personas. Diseño minimalista, cubierta en melamina y patas metálicas tipo grapa. ",""
"https://ofitodo.com/producto/modular-de-trabajo-para-call-center/",producto,200,"https://ofitodo.com/producto/modular-de-trabajo-para-call-center/","https://ofitodo.com/producto/modular-de-trabajo-para-call-center/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MODULAR DE TRABAJO PARA CALL CENTER | Ofitodo","Modular para call center con diseño que optimiza del espacio de trabajo y permiten al usuario gestionar de forma eficaz y con comodidad en su puesto de trabajo.",""
"https://ofitodo.com/producto/modular-para-oficina/",producto,200,"https://ofitodo.com/producto/modular-para-oficina/","https://ofitodo.com/producto/modular-para-oficina/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MODULAR PARA OFICINA | Ofitodo","Módulo para oficina fabricado en melamina con mamparas divisorias para garantizar el equilibrio adecuado entre la privacidad y el uso compartido. ¡A tu medida!",""
"https://ofitodo.com/producto/modulo-de-trabajo-para-4-personas-modelo-altezza/",producto,200,"https://ofitodo.com/producto/modulo-de-trabajo-para-4-personas-modelo-altezza/","https://ofitodo.com/producto/modulo-de-trabajo-para-4-personas-modelo-altezza/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MÓDULO DE TRABAJO PARA 4 PERSONAS MODELO ALTEZZA | Ofitodo","Módulo de trabajo moderno para 4 personas, con motor y regulador de altura de 3 niveles pregrabados con paneles acrílicos transparentes.",""
"https://ofitodo.com/producto/modulo-de-trabajo-para-4-personas/",producto,200,"https://ofitodo.com/producto/modulo-de-trabajo-para-4-personas/","https://ofitodo.com/producto/modulo-de-trabajo-para-4-personas/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","MÓDULO DE TRABAJO PARA 4 PERSONAS | Ofitodo","Módulo de trabajo para 4 personas fabricado en melamina con archiveros en pedestales y mamparas divisorias de melamina o tapizadas en tela para garantizar el equilibrio adecuado entre la privacidad y el uso compartido.",""
"https://ofitodo.com/producto/mueble-de-recepcion/",producto,200,"https://ofitodo.com/producto/mueble-de-recepcion/","https://ofitodo.com/producto/mueble-de-recepcion/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mueble De Recepción | Ofitodo","Ofrece una recepción profesional y una apariencia moderna. Ideal para crear una primera impresión impactante en oficinas, consultorios y negocios.",""
"https://ofitodo.com/producto/mueble-exhibidor/",producto,200,"https://ofitodo.com/producto/mueble-exhibidor/","https://ofitodo.com/producto/mueble-exhibidor/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mueble exhibidor | Ofitodo","Mueble comercial exhibidor de productos fabricado en melamina con fondo ranurado para ganchos para panel, ¡Resistente, moderno y duradero! Fácil limpieza.",""
"https://ofitodo.com/producto/mueble-recepcion-modelo-chic/",producto,200,"https://ofitodo.com/producto/mueble-recepcion-modelo-chic/","https://ofitodo.com/producto/mueble-recepcion-modelo-chic/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mueble de recepción | Ofitodo","Mueble de recepción en melamina blanca con espacio para computador, ideal para negocio, oficina o consultorios. Personalizable y adaptable a medida.",""
"https://ofitodo.com/producto/mueble-recepcion-modelo-zenith/",producto,200,"https://ofitodo.com/producto/mueble-recepcion-modelo-zenith/","https://ofitodo.com/producto/mueble-recepcion-modelo-zenith/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mueble de recepción | Ofitodo","Ofrece un diseño sofisticado y práctico que realza cualquier espacio profesional. Ideal para oficinas, consultorios y negocios.",""
"https://ofitodo.com/producto/panel-tipo-lambrin/",producto,200,"https://ofitodo.com/producto/panel-tipo-lambrin/","https://ofitodo.com/producto/panel-tipo-lambrin/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Panel acústico | Ofitodo","Panel acústico tipo lambrín que ayuda a reducir la reverberación y mejorar la claridad del sonido en el espacio, además de que brinda un estilo único.",""
"https://ofitodo.com/producto/paneles-acusticos-corte-celosia/",producto,200,"https://ofitodo.com/producto/paneles-acusticos-corte-celosia/","https://ofitodo.com/producto/paneles-acusticos-corte-celosia/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Paneles acústicos | Ofitodo","Paneles acústicos hermosos que se pueden colgar de forma individual o en grupos también pueden ir pegados a pared, lucen increíble en cualquier espacio.",""
"https://ofitodo.com/producto/paneles-acusticos-ejemplo/",producto,200,"https://ofitodo.com/producto/paneles-acusticos-ejemplo/","https://ofitodo.com/producto/paneles-acusticos-ejemplo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Paneles acústicos | Ofitodo","Paneles acústicos con cortes de figuras que permiten la circulación del aire y la entrada de luz mientras mejoran la acústica del espacio.",""
"https://ofitodo.com/producto/paneles-acusticos-suspendidos/",producto,200,"https://ofitodo.com/producto/paneles-acusticos-suspendidos/","https://ofitodo.com/producto/paneles-acusticos-suspendidos/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Paneles acústicos | Ofitodo","Gran variedad de paneles suspendidos de fibra 100% poliéster. Contiene un mínimo del 70% de material reciclado. Absorbe ruidos y reduce el eco.",""
"https://ofitodo.com/producto/pedestal-metalico-serie-hl10000/",producto,200,"https://ofitodo.com/producto/pedestal-metalico-serie-hl10000/","https://ofitodo.com/producto/pedestal-metalico-serie-hl10000/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","PEDESTAL METÁLICO SERIE HL10000 | Ofitodo","Es el complemento perfecto para mantener tus documentos organizados y al alcance de tu mano. Cuenta con orificios en la cubierta superior.",""
"https://ofitodo.com/producto/pintarrones-ejemplo/",producto,200,"https://ofitodo.com/producto/pintarrones-ejemplo/","https://ofitodo.com/producto/pintarrones-ejemplo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pizarra giratoria | Ofitodo","Pizarra giratoria doble cara para tiza. Perfecta para escuelas y salas de capacitación, ofrece un espacio interactivo y dinámico para el aprendizaje.",""
"https://ofitodo.com/producto/pizarron-giratorio/",producto,200,"https://ofitodo.com/producto/pizarron-giratorio/","https://ofitodo.com/producto/pizarron-giratorio/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pizarrón giratorio | Ofitodo","Pizarrón giratorio con 4 ruedas. Ideal para escuelas y salas de capacitación, este pizarrón ofrece flexibilidad y practicidad en cada presentación.",""
"https://ofitodo.com/producto/pupitre-escolar-con-paleta-giratoria-360/",producto,200,"https://ofitodo.com/producto/pupitre-escolar-con-paleta-giratoria-360/","https://ofitodo.com/producto/pupitre-escolar-con-paleta-giratoria-360/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pupitre escolar con paleta giratoria | Ofitodo","Pupitre escolar, modelo 360, práctico y moderno, con paleta giratoria con canastilla y ruedas. Ideal para equipar aulas y espacios de capacitación.",""
"https://ofitodo.com/producto/pupitre-escolar-con-paleta-giratoria-think/",producto,200,"https://ofitodo.com/producto/pupitre-escolar-con-paleta-giratoria-think/","https://ofitodo.com/producto/pupitre-escolar-con-paleta-giratoria-think/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pupitre escolar con paleta giratoria | Ofitodo","Pupitre escolar, modelo think, práctico y moderno, con paleta giratoria con canastilla y ruedas. Ideal para equipar aulas y espacios de capacitación.",""
"https://ofitodo.com/producto/pupitre-kyos-361-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-kyos-361-ofitodo/","https://ofitodo.com/producto/pupitre-kyos-361-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","PUPITRE MODELO KYOS OHP-361 CR | Ofitodo","Pupitre escolar o para capacitaciones con respaldo en polipropileno y asiento tapizado en tela, con paleta lateral abatible.",""
"https://ofitodo.com/producto/pupitre-kyos-ohp-341-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-kyos-ohp-341-ofitodo/","https://ofitodo.com/producto/pupitre-kyos-ohp-341-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","PUPITRE KYOS OHP-341 | Ofitodo","Pupitre ergonómico, ideal para escuela o áreas de capacitación, con respaldo y asiento tapizado en tela, con paleta lateral abatible y estructura terminado en cromo.",""
"https://ofitodo.com/producto/pupitre-kyos-ohp-377-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-kyos-ohp-377-ofitodo/","https://ofitodo.com/producto/pupitre-kyos-ohp-377-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pupitre ""Kyos"" Ergonómico | Ofitodo","Pupitre ergonómico, ideal para escuela o áreas de capacitación, con respaldo en malla y asiento en hule espuma de poliuretano inyectado flexible de alta resistencia y duración.",""
"https://ofitodo.com/producto/pupitre-modelo-kyos-ohp-323-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-modelo-kyos-ohp-323-ofitodo/","https://ofitodo.com/producto/pupitre-modelo-kyos-ohp-323-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","PUPITRE MODELO KYOS OHP-323 | Ofitodo","Pupitre escolar o para capacitaciones con asiento Y respaldo en polipropileno con paleta lateral abatible",""
"https://ofitodo.com/producto/pupitre-modelo-rm-9026-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-modelo-rm-9026-ofitodo/","https://ofitodo.com/producto/pupitre-modelo-rm-9026-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","PUPITRE MODELO RM-9026 | Ofitodo","Pupitre con estructura en polipropileno de alto impacto, diseño ergonómico y elegante que luce increíble. Ideal para sala de capacitaciones, instituciones y escuelas.",""
"https://ofitodo.com/producto/pupitre-re-722-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-re-722-ofitodo/","https://ofitodo.com/producto/pupitre-re-722-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","PUPITRE GIRATORIO MODELO RE-722 | Ofitodo","Pupitre giratorio, asiento y respaldo en una sola pieza de polipropileno y fibra de vidrio con diseño ergonómico y moderno.",""
"https://ofitodo.com/producto/pupitre-revolution-ohp-85-ofitodo/",producto,200,"https://ofitodo.com/producto/pupitre-revolution-ohp-85-ofitodo/","https://ofitodo.com/producto/pupitre-revolution-ohp-85-ofitodo/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Pupitre ""Revolution"" | Ofitodo","Pupitre con paleta lateral 86Al negro asiento tapizado y respaldo en malla ideal para instituciones, escuelas y salas de capacitación.",""
"https://ofitodo.com/producto/rack-para-tarimas-y-carga-pesada-inr1000/",producto,200,"https://ofitodo.com/producto/rack-para-tarimas-y-carga-pesada-inr1000/","https://ofitodo.com/producto/rack-para-tarimas-y-carga-pesada-inr1000/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Rack metálico | Ofitodo","Rack metálico industrial para tarimas y carga Pesada. Optimiza el espacio en almacenes con entrepaños ajustables para una organización eficiente.",""
"https://ofitodo.com/producto/recepcion-de-melamina/",producto,200,"https://ofitodo.com/producto/recepcion-de-melamina/","https://ofitodo.com/producto/recepcion-de-melamina/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Recepción de melamina | Ofitodo","Recepción minimalista, color blanco con adorno negro. Incluye repisa para computadora. Medidas y colores personalizados.",""
"https://ofitodo.com/producto/recepcion-elegante-modelo-jack/",producto,200,"https://ofitodo.com/producto/recepcion-elegante-modelo-jack/","https://ofitodo.com/producto/recepcion-elegante-modelo-jack/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Recepción elegante Jack | Ofitodo","Recepción elegante modelo Jack. Esta recepción impresionará a tus visitantes desde el primer momento. ¡La bienvenida perfecta para tu empresa!",""
"https://ofitodo.com/producto/recepcion-en-l-modelo-angel/",producto,200,"https://ofitodo.com/producto/recepcion-en-l-modelo-angel/","https://ofitodo.com/producto/recepcion-en-l-modelo-angel/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Recepción moderna | Ofitodo","Recepción moderna en ""L"" modelo Ángel. Gracias a su diseño vanguardista se integra perfectamente en cualquier espacio de oficina. ¡Somos fabricantes!",""
"https://ofitodo.com/producto/recepcion-modelo-elegance/",producto,200,"https://ofitodo.com/producto/recepcion-modelo-elegance/","https://ofitodo.com/producto/recepcion-modelo-elegance/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Recepción modelo Elegance | Ofitodo","Recepción fabricada en melamina con acabados de alta calidad, bandeja para teclado, cajón con cerradura y espacio extra. ¡Colores y medidas a tu gusto!",""
"https://ofitodo.com/producto/recepcion-modelo-esencial/",producto,200,"https://ofitodo.com/producto/recepcion-modelo-esencial/","https://ofitodo.com/producto/recepcion-modelo-esencial/","index, follow, max-image-preview:large, max-snippet:-1, max-video-preview:-1","Mueble de recepción | Ofitodo","Recepción fabricada en melamina con detalles iluminados. Su diseño elegante y funcional es perfecto para oficinas, consultorios y comercios.",""
